No of Blocks,Label,Time
22,20-49,0.011
25,20-49,0.0113
18,more than 50,0.008
20,0-19,0.0099
23,more than 50,0.0108
19,0-19,0.0092
19,more than 50,0.009
17,more than 50,0.0077
17,more than 50,0.0078
23,more than 50,0.0108
19,0-19,0.0085
21,20-49,0.01
19,0-19,0.0089
21,20-49,0.0102
19,20-49,0.0086
21,20-49,0.0095
17,more than 50,0.007
22,20-49,0.0098
20,more than 50,0.0092
17,0-19,0.0079
21,0-19,0.0095
20,20-49,0.0082
18,0-19,0.0077
17,more than 50,0.0081
17,more than 50,0.0076
21,0-19,0.0097
23,0-19,0.0109
23,20-49,0.0106
18,20-49,0.0087
21,more than 50,0.0108
18,0-19,0.0082
20,0-19,0.0094
19,0-19,0.0089
21,0-19,0.0098
18,20-49,0.0083
23,more than 50,0.0098
21,0-19,0.0086
18,20-49,0.0082
16,0-19,0.0081
18,more than 50,0.008
20,more than 50,0.0081
22,more than 50,0.0092
15,more than 50,0.0076
19,0-19,0.0096
23,0-19,0.0109
28,20-49,0.0136
25,0-19,0.0104
24,0-19,0.0117
21,more than 50,0.0099
16,20-49,0.0077
20,0-19,0.0098
17,20-49,0.0082
20,0-19,0.0095
17,0-19,0.0075
26,more than 50,0.0105
19,more than 50,0.0087
21,more than 50,0.0096
20,0-19,0.0096
19,more than 50,0.0067
22,more than 50,0.0103
16,0-19,0.0073
18,more than 50,0.0087
22,0-19,0.0108
19,more than 50,0.0085
19,20-49,0.0075
19,20-49,0.009
23,20-49,0.0095
23,more than 50,0.0105
22,more than 50,0.0105
16,0-19,0.0077
19,20-49,0.0084
18,20-49,0.0086
19,0-19,0.0083
20,0-19,0.0094
18,20-49,0.0079
20,20-49,0.0095
20,0-19,0.0072
20,20-49,0.009
17,more than 50,0.008
23,more than 50,0.0107
22,20-49,0.0105
21,0-19,0.0098
17,0-19,0.0071
19,more than 50,0.0097
20,more than 50,0.0096
21,20-49,0.0094
20,0-19,0.0085
19,20-49,0.0082
21,0-19,0.0101
17,0-19,0.0082
17,0-19,0.0079
20,20-49,0.0095
23,0-19,0.0107
19,20-49,0.0089
18,20-49,0.0081
21,0-19,0.0101
18,20-49,0.0082
17,20-49,0.0081
19,20-49,0.0077
18,20-49,0.0083
16,0-19,0.0073
20,more than 50,0.0091
18,more than 50,0.0085
18,0-19,0.0088
19,0-19,0.0097
20,more than 50,0.0094
23,more than 50,0.0104
18,more than 50,0.0079
16,20-49,0.0076
18,0-19,0.0082
18,0-19,0.0084
19,more than 50,0.0072
22,more than 50,0.0102
20,20-49,0.008
18,more than 50,0.007
22,0-19,0.01
19,more than 50,0.0087
19,20-49,0.0088
21,more than 50,0.0099
21,0-19,0.0101
20,20-49,0.0081
21,20-49,0.0081
19,0-19,0.009
18,more than 50,0.0078
20,20-49,0.0091
19,20-49,0.0087
18,0-19,0.0086
18,0-19,0.0081
22,0-19,0.0104
22,20-49,0.0105
23,more than 50,0.009
18,20-49,0.0087
20,more than 50,0.009
21,more than 50,0.01
19,20-49,0.0081
17,more than 50,0.0065
21,20-49,0.0091
16,more than 50,0.0075
18,0-19,0.0073
19,20-49,0.0083
20,20-49,0.0088
18,20-49,0.0085
24,0-19,0.0115
25,0-19,0.012
23,more than 50,0.0109
21,0-19,0.0099
20,more than 50,0.0084
22,20-49,0.0089
20,more than 50,0.0092
19,more than 50,0.0088
17,more than 50,0.0077
21,20-49,0.0101
22,more than 50,0.0098
21,20-49,0.0101
16,more than 50,0.0072
19,more than 50,0.0087
18,more than 50,0.0069
19,0-19,0.0086
17,20-49,0.0076
21,more than 50,0.0098
19,0-19,0.0092
18,20-49,0.0084
22,20-49,0.0104
20,20-49,0.0095
20,more than 50,0.0093
16,20-49,0.0071
20,more than 50,0.0087
16,0-19,0.007
22,more than 50,0.0104
18,more than 50,0.0084
17,more than 50,0.0079
18,more than 50,0.0083
17,0-19,0.0082
17,20-49,0.0082
19,more than 50,0.0089
17,20-49,0.0082
18,20-49,0.0079
18,more than 50,0.0075
21,0-19,0.01
22,more than 50,0.0115
21,20-49,0.0082
18,0-19,0.0081
18,20-49,0.0082
21,more than 50,0.0098
20,more than 50,0.0092
19,0-19,0.0091
18,more than 50,0.0077
18,20-49,0.0083
21,more than 50,0.0099
16,more than 50,0.0072
17,20-49,0.0076
18,20-49,0.0079
19,0-19,0.0089
22,0-19,0.0097
17,0-19,0.008
22,0-19,0.0105
16,0-19,0.0078
21,more than 50,0.0103
22,more than 50,0.0103
26,more than 50,0.0124
20,more than 50,0.0094
19,more than 50,0.0092
20,0-19,0.0088
19,20-49,0.0088
23,20-49,0.0096
17,20-49,0.0076
18,20-49,0.0075
20,more than 50,0.0086
23,0-19,0.0107
19,20-49,0.0093
21,0-19,0.0093
22,more than 50,0.0108
18,more than 50,0.0084
20,20-49,0.0095
21,0-19,0.0084
20,more than 50,0.0085
19,20-49,0.0088
21,20-49,0.0108
18,0-19,0.0082
23,0-19,0.0109
17,0-19,0.008
22,0-19,0.0109
21,more than 50,0.0092
25,more than 50,0.0118
18,0-19,0.0079
18,0-19,0.0087
17,20-49,0.0071
23,20-49,0.0107
20,20-49,0.0093
26,0-19,0.0119
17,20-49,0.0081
21,more than 50,0.0089
20,0-19,0.0085
18,20-49,0.0084
20,20-49,0.0091
18,more than 50,0.009
21,more than 50,0.0099
19,more than 50,0.0092
20,more than 50,0.0092
16,0-19,0.0079
22,0-19,0.0087
20,more than 50,0.0092
22,0-19,0.0095
21,more than 50,0.0101
20,20-49,0.0094
19,more than 50,0.0089
21,more than 50,0.0095
18,more than 50,0.0092
17,0-19,0.0081
20,20-49,0.0095
17,20-49,0.0079
23,20-49,0.0098
21,0-19,0.0093
20,20-49,0.0092
20,0-19,0.01
25,20-49,0.0119
20,20-49,0.0087
21,0-19,0.0093
22,more than 50,0.0103
22,20-49,0.0102
20,0-19,0.0095
17,more than 50,0.0079
21,20-49,0.01
19,20-49,0.0081
21,20-49,0.01
19,more than 50,0.0089
16,0-19,0.0074
21,more than 50,0.0096
18,20-49,0.0065
22,more than 50,0.0096
18,more than 50,0.0085
15,more than 50,0.0067
19,more than 50,0.0087
23,more than 50,0.0113
16,more than 50,0.0071
21,more than 50,0.0096
21,more than 50,0.0099
21,more than 50,0.0095
19,20-49,0.0086
18,20-49,0.0083
16,20-49,0.0069
23,0-19,0.0107
23,0-19,0.0098
24,0-19,0.0114
22,20-49,0.0104
19,more than 50,0.0088
21,0-19,0.0103
19,more than 50,0.0092
22,20-49,0.0086
18,20-49,0.0073
19,20-49,0.0086
16,more than 50,0.0078
24,20-49,0.0161
17,20-49,0.0076
21,20-49,0.0096
18,more than 50,0.0085
18,more than 50,0.0072
21,more than 50,0.0079
18,0-19,0.0073
21,more than 50,0.0089
20,0-19,0.0097
21,20-49,0.0098
17,0-19,0.0081
24,20-49,0.0104
20,0-19,0.0089
19,0-19,0.0092
19,20-49,0.0098
21,20-49,0.0101
18,more than 50,0.0086
19,more than 50,0.0078
19,20-49,0.0087
21,20-49,0.0098
16,20-49,0.0072
22,0-19,0.0099
24,more than 50,0.0118
21,20-49,0.0084
17,0-19,0.0074
21,more than 50,0.0099
19,0-19,0.0088
18,20-49,0.0084
20,more than 50,0.0096
19,0-19,0.0089
22,more than 50,0.0101
19,0-19,0.008
20,more than 50,0.0097
18,0-19,0.0076
18,more than 50,0.0087
22,20-49,0.0103
17,more than 50,0.0085
18,20-49,0.0089
17,20-49,0.0081
21,20-49,0.0094
20,0-19,0.0091
23,20-49,0.0101
18,0-19,0.0086
18,20-49,0.0084
19,more than 50,0.0088
21,20-49,0.0098
18,0-19,0.008
20,more than 50,0.0088
18,0-19,0.0087
18,20-49,0.0079
17,0-19,0.0082
21,20-49,0.0099
15,20-49,0.0072
20,0-19,0.0092
20,20-49,0.0089
16,more than 50,0.0066
19,20-49,0.0093
26,0-19,0.0124
19,20-49,0.0085
20,0-19,0.0096
18,more than 50,0.0084
19,20-49,0.0082
21,0-19,0.0094
23,more than 50,0.0101
19,more than 50,0.0088
17,20-49,0.0079
22,more than 50,0.0094
16,20-49,0.0076
22,more than 50,0.0101
21,0-19,0.0101
22,more than 50,0.0105
18,more than 50,0.0084
18,20-49,0.0083
18,20-49,0.0084
19,20-49,0.0098
26,20-49,0.0116
17,20-49,0.0081
23,more than 50,0.0096
19,20-49,0.0079
22,0-19,0.0097
23,20-49,0.0109
19,more than 50,0.009
20,more than 50,0.0094
20,20-49,0.0081
23,20-49,0.0108
23,20-49,0.0108
18,more than 50,0.0087
20,0-19,0.0092
19,20-49,0.0092
18,0-19,0.0083
19,20-49,0.0091
23,20-49,0.0102
18,more than 50,0.0089
21,more than 50,0.0102
24,0-19,0.0116
19,0-19,0.0089
20,0-19,0.0095
20,0-19,0.009
22,0-19,0.0106
19,0-19,0.0091
20,20-49,0.0095
21,more than 50,0.0092
19,0-19,0.0094
19,0-19,0.0088
17,more than 50,0.0082
20,20-49,0.0093
18,20-49,0.0082
18,more than 50,0.0084
24,0-19,0.0105
21,20-49,0.0085
16,20-49,0.0065
20,more than 50,0.01
22,0-19,0.0106
16,more than 50,0.0074
22,0-19,0.0102
23,more than 50,0.0108
22,20-49,0.0101
20,20-49,0.0091
20,0-19,0.0094
18,more than 50,0.0086
22,20-49,0.0104
18,20-49,0.0084
17,more than 50,0.0077
18,20-49,0.0084
19,more than 50,0.0088
18,more than 50,0.0086
23,0-19,0.0092
23,more than 50,0.0107
22,20-49,0.0098
20,20-49,0.0099
18,20-49,0.0077
18,20-49,0.0086
23,20-49,0.0113
20,0-19,0.0095
22,more than 50,0.0096
17,0-19,0.0079
18,more than 50,0.0084
22,more than 50,0.0107
21,0-19,0.0103
19,20-49,0.0091
18,0-19,0.0085
17,more than 50,0.0078
25,20-49,0.0115
24,more than 50,0.0119
22,0-19,0.0106
16,more than 50,0.0076
18,more than 50,0.0086
16,0-19,0.0085
19,0-19,0.0093
20,more than 50,0.0093
19,0-19,0.0083
18,more than 50,0.0086
17,20-49,0.008
19,more than 50,0.0089
19,0-19,0.0091
20,more than 50,0.0097
26,0-19,0.0125
22,0-19,0.0112
18,more than 50,0.0089
20,more than 50,0.0095
19,0-19,0.0097
16,20-49,0.0074
17,more than 50,0.0077
19,20-49,0.0093
17,more than 50,0.0083
18,0-19,0.0094
22,0-19,0.0114
22,0-19,0.0107
20,more than 50,0.0104
17,20-49,0.0078
18,20-49,0.0091
17,more than 50,0.008
20,20-49,0.0096
21,20-49,0.0109
18,0-19,0.0094
20,0-19,0.0091
20,20-49,0.0103
17,20-49,0.0081
24,more than 50,0.012
18,0-19,0.009
22,more than 50,0.0109
18,20-49,0.0072
22,more than 50,0.0107
20,more than 50,0.0096
21,more than 50,0.0094
18,0-19,0.0073
18,more than 50,0.0067
20,20-49,0.0094
18,0-19,0.0073
22,0-19,0.0087
21,0-19,0.0094
22,0-19,0.0105
16,0-19,0.0074
17,20-49,0.008
18,20-49,0.0086
18,0-19,0.0085
22,0-19,0.01
19,more than 50,0.0087
18,0-19,0.0086
20,more than 50,0.0093
21,0-19,0.0097
18,20-49,0.0082
19,more than 50,0.0096
21,20-49,0.0101
22,more than 50,0.0112
22,20-49,0.0114
20,more than 50,0.0102
20,20-49,0.0098
21,more than 50,0.0109
19,more than 50,0.0089
23,20-49,0.0109
18,more than 50,0.0083
20,more than 50,0.0101
20,0-19,0.0095
15,20-49,0.0075
19,more than 50,0.0094
17,more than 50,0.0083
24,0-19,0.0114
19,20-49,0.0095
19,more than 50,0.0105
17,more than 50,0.0083
20,20-49,0.0097
20,0-19,0.0099
18,more than 50,0.0082
21,0-19,0.0092
20,0-19,0.0086
18,more than 50,0.0082
21,more than 50,0.0096
20,0-19,0.0097
19,more than 50,0.0092
20,20-49,0.0101
24,0-19,0.0117
23,0-19,0.0112
23,more than 50,0.0102
20,more than 50,0.01
25,20-49,0.0122
21,0-19,0.0102
19,0-19,0.0089
22,more than 50,0.0102
24,20-49,0.0108
22,0-19,0.0101
20,20-49,0.0082
26,20-49,0.0106
20,more than 50,0.0092
19,more than 50,0.009
18,more than 50,0.0084
22,20-49,0.0102
19,0-19,0.0079
19,0-19,0.0079
22,more than 50,0.0112
18,0-19,0.009
17,20-49,0.0078
16,more than 50,0.0066
16,0-19,0.0076
18,more than 50,0.0084
24,20-49,0.0116
18,20-49,0.0088
19,more than 50,0.009
20,more than 50,0.0092
19,20-49,0.0092
18,more than 50,0.0084
18,0-19,0.0089
21,20-49,0.0108
17,more than 50,0.0079
21,more than 50,0.0097
18,0-19,0.0077
23,more than 50,0.0112
21,20-49,0.0095
19,20-49,0.0087
21,0-19,0.0115
19,0-19,0.0095
19,20-49,0.0084
20,20-49,0.0085
19,more than 50,0.0089
22,0-19,0.0097
21,0-19,0.0098
23,more than 50,0.0102
21,0-19,0.0101
21,more than 50,0.0102
20,20-49,0.0094
24,more than 50,0.0107
23,20-49,0.0113
18,more than 50,0.009
17,more than 50,0.0073
22,0-19,0.0107
23,0-19,0.0104
17,more than 50,0.0087
19,20-49,0.0088
21,20-49,0.0089
17,0-19,0.0073
18,20-49,0.0083
20,0-19,0.0088
18,0-19,0.009
19,more than 50,0.008
20,0-19,0.0095
17,more than 50,0.0081
22,0-19,0.0104
20,0-19,0.008
21,20-49,0.0117
19,20-49,0.0084
18,more than 50,0.0088
17,more than 50,0.0077
18,20-49,0.0087
21,more than 50,0.0094
23,0-19,0.0109
20,0-19,0.0095
24,20-49,0.0114
23,0-19,0.0111
25,more than 50,0.012
19,20-49,0.0096
24,20-49,0.0115
20,20-49,0.0094
22,0-19,0.0109
22,0-19,0.0104
18,0-19,0.0079
20,more than 50,0.0093
16,20-49,0.0078
18,20-49,0.0081
16,20-49,0.0074
23,more than 50,0.0101
20,more than 50,0.0093
23,0-19,0.0106
21,0-19,0.01
19,20-49,0.0086
20,20-49,0.0091
25,0-19,0.01
18,more than 50,0.0085
21,more than 50,0.0098
21,20-49,0.0101
22,0-19,0.0106
22,0-19,0.0093
19,more than 50,0.0093
23,20-49,0.0096
23,0-19,0.0103
22,0-19,0.0102
19,more than 50,0.0079
19,more than 50,0.0085
21,more than 50,0.0099
20,0-19,0.0087
21,more than 50,0.0096
20,0-19,0.0071
22,0-19,0.0105
17,0-19,0.0081
18,20-49,0.0074
20,more than 50,0.0087
19,0-19,0.0079
20,more than 50,0.0092
21,more than 50,0.0082
19,more than 50,0.0086
20,0-19,0.009
20,more than 50,0.0098
18,more than 50,0.0084
20,20-49,0.0095
19,0-19,0.0086
20,0-19,0.0088
18,20-49,0.0075
21,more than 50,0.0096
19,20-49,0.0082
18,more than 50,0.0086
20,0-19,0.0089
23,0-19,0.0107
18,more than 50,0.0085
21,more than 50,0.0098
22,20-49,0.0098
21,20-49,0.0103
25,20-49,0.0099
18,more than 50,0.0076
21,more than 50,0.0107
22,0-19,0.0101
19,more than 50,0.0084
21,0-19,0.0098
20,20-49,0.0079
19,20-49,0.0072
20,more than 50,0.0095
20,0-19,0.0093
26,more than 50,0.0104
18,more than 50,0.0078
17,20-49,0.0071
17,more than 50,0.0079
21,0-19,0.0099
21,more than 50,0.0084
17,20-49,0.008
22,20-49,0.0101
17,20-49,0.0073
21,0-19,0.0093
19,more than 50,0.0087
20,0-19,0.0091
19,more than 50,0.0085
17,more than 50,0.0089
19,0-19,0.01
20,more than 50,0.0097
19,more than 50,0.0089
17,0-19,0.0082
20,0-19,0.016
21,20-49,0.0131
18,0-19,0.0107
19,20-49,0.0107
23,20-49,0.0134
23,0-19,0.0136
17,more than 50,0.0097
19,20-49,0.0113
21,more than 50,0.0118
21,0-19,0.0123
24,more than 50,0.014
26,20-49,0.0137
17,20-49,0.0088
16,20-49,0.0085
18,more than 50,0.0096
27,20-49,0.0141
25,0-19,0.0119
19,20-49,0.009
19,20-49,0.0088
20,20-49,0.0098
21,more than 50,0.0107
24,more than 50,0.0117
17,20-49,0.0082
18,more than 50,0.0088
21,more than 50,0.0106
20,0-19,0.01
20,20-49,0.0097
24,more than 50,0.0127
17,more than 50,0.0073
19,0-19,0.009
19,more than 50,0.0084
21,0-19,0.0092
21,more than 50,0.0085
18,0-19,0.0071
18,more than 50,0.0086
20,20-49,0.0094
21,20-49,0.0097
18,20-49,0.0088
18,0-19,0.0085
23,20-49,0.0109
19,20-49,0.0086
17,0-19,0.0081
20,more than 50,0.0093
19,0-19,0.0088
19,more than 50,0.0088
21,0-19,0.011
20,0-19,0.0095
23,20-49,0.0109
21,more than 50,0.0104
23,0-19,0.0114
18,20-49,0.0081
20,more than 50,0.0097
23,0-19,0.0104
20,more than 50,0.0095
20,0-19,0.0088
18,more than 50,0.0088
20,0-19,0.0096
19,more than 50,0.0081
20,more than 50,0.0095
18,more than 50,0.0084
19,more than 50,0.0089
19,20-49,0.0092
20,20-49,0.0092
27,0-19,0.0129
22,20-49,0.0105
22,more than 50,0.0108
17,20-49,0.008
20,0-19,0.0097
20,more than 50,0.0097
19,0-19,0.0094
18,20-49,0.0086
21,more than 50,0.0105
18,0-19,0.0086
20,0-19,0.0097
19,0-19,0.0091
21,0-19,0.0104
22,0-19,0.0096
20,0-19,0.0097
18,0-19,0.0085
19,more than 50,0.0092
17,20-49,0.0086
21,20-49,0.0097
18,0-19,0.0088
20,0-19,0.0098
19,0-19,0.009
22,more than 50,0.0105
19,more than 50,0.0091
22,more than 50,0.0108
23,20-49,0.0109
20,more than 50,0.0098
21,20-49,0.0093
19,0-19,0.0093
26,more than 50,0.0105
20,0-19,0.0086
19,more than 50,0.0091
18,0-19,0.0085
19,20-49,0.0091
21,0-19,0.01
19,0-19,0.009
24,0-19,0.0114
21,0-19,0.009
19,0-19,0.0085
18,more than 50,0.0087
21,0-19,0.0103
22,0-19,0.0108
19,more than 50,0.0088
18,more than 50,0.0083
18,20-49,0.009
22,more than 50,0.0103
21,more than 50,0.0088
20,0-19,0.0097
20,more than 50,0.0092
18,more than 50,0.0083
19,0-19,0.0092
18,more than 50,0.0082
18,more than 50,0.0085
20,20-49,0.0103
20,20-49,0.0098
22,20-49,0.0111
18,0-19,0.0078
19,20-49,0.0099
20,20-49,0.0095
21,20-49,0.0096
20,0-19,0.0095
21,more than 50,0.0098
20,20-49,0.0099
19,20-49,0.009
18,more than 50,0.0091
19,20-49,0.009
21,more than 50,0.0097
21,0-19,0.01
18,more than 50,0.0082
21,20-49,0.0098
16,0-19,0.0064
18,20-49,0.0081
20,0-19,0.0093
22,20-49,0.0105
17,20-49,0.0085
18,0-19,0.0088
18,more than 50,0.0087
19,20-49,0.009
26,0-19,0.0112
20,more than 50,0.0084
21,20-49,0.0107
16,20-49,0.0077
23,0-19,0.0106
16,0-19,0.0069
17,20-49,0.008
20,more than 50,0.0094
18,more than 50,0.0081
22,0-19,0.0106
18,20-49,0.0088
19,more than 50,0.0097
18,more than 50,0.0089
24,more than 50,0.0112
18,0-19,0.0087
20,more than 50,0.0095
24,0-19,0.0117
21,more than 50,0.0102
18,20-49,0.0078
20,more than 50,0.0096
18,0-19,0.0086
16,more than 50,0.0073
17,0-19,0.0077
20,more than 50,0.0094
20,20-49,0.0096
19,20-49,0.0088
21,20-49,0.0097
21,more than 50,0.0095
19,20-49,0.009
19,more than 50,0.0078
23,0-19,0.0104
19,20-49,0.0091
26,more than 50,0.0123
18,more than 50,0.0085
22,0-19,0.0106
20,20-49,0.0096
19,0-19,0.0091
20,0-19,0.0082
19,20-49,0.0092
21,0-19,0.0084
17,20-49,0.0078
19,20-49,0.0083
19,20-49,0.0094
21,more than 50,0.0101
21,0-19,0.0103
24,0-19,0.0113
24,0-19,0.0103
20,0-19,0.0094
17,20-49,0.0087
18,0-19,0.0086
19,more than 50,0.0096
19,20-49,0.0091
24,0-19,0.0116
19,20-49,0.0085
23,20-49,0.011
18,more than 50,0.0085
25,0-19,0.012
24,0-19,0.0115
24,0-19,0.0118
24,more than 50,0.0114
23,more than 50,0.0112
24,0-19,0.0113
20,more than 50,0.0096
17,20-49,0.0076
16,20-49,0.0078
19,20-49,0.0076
21,20-49,0.0101
20,more than 50,0.0096
21,more than 50,0.0107
18,20-49,0.008
20,0-19,0.0094
20,0-19,0.0098
23,more than 50,0.0112
21,more than 50,0.0099
21,more than 50,0.0102
19,20-49,0.0089
17,0-19,0.0077
20,more than 50,0.0086
18,0-19,0.0074
23,more than 50,0.0093
22,0-19,0.0104
17,more than 50,0.0078
20,0-19,0.0087
22,more than 50,0.0097
20,20-49,0.0091
22,20-49,0.011
19,more than 50,0.0094
24,20-49,0.011
17,0-19,0.0074
23,0-19,0.0109
19,0-19,0.0091
21,more than 50,0.0094
18,20-49,0.008
21,20-49,0.0093
21,0-19,0.0096
20,20-49,0.0093
18,0-19,0.0082
23,0-19,0.0108
19,more than 50,0.0082
22,0-19,0.0102
23,20-49,0.0112
23,20-49,0.011
19,more than 50,0.0088
18,0-19,0.0086
18,0-19,0.0083
20,0-19,0.0094
28,0-19,0.0134
19,20-49,0.0082
20,0-19,0.0093
21,more than 50,0.01
18,20-49,0.0086
22,20-49,0.0104
19,more than 50,0.0091
24,more than 50,0.0098
22,20-49,0.0108
21,0-19,0.01
19,20-49,0.0084
25,0-19,0.0116
26,0-19,0.0109
21,0-19,0.0099
19,20-49,0.009
24,0-19,0.0105
20,0-19,0.0098
24,more than 50,0.0112
17,more than 50,0.0085
21,20-49,0.0105
20,0-19,0.0097
17,0-19,0.008
19,0-19,0.0089
21,more than 50,0.009
21,20-49,0.0091
22,0-19,0.0107
17,20-49,0.0081
20,0-19,0.0083
17,more than 50,0.0082
18,20-49,0.0084
23,20-49,0.0111
22,0-19,0.0103
22,more than 50,0.0106
22,0-19,0.0096
17,20-49,0.0079
19,20-49,0.0078
18,0-19,0.0084
18,more than 50,0.0079
21,more than 50,0.0077
24,0-19,0.0118
17,0-19,0.0085
23,20-49,0.0104
20,0-19,0.0097
18,20-49,0.0084
21,more than 50,0.0098
21,20-49,0.0101
19,0-19,0.0093
19,0-19,0.0089
17,20-49,0.0082
21,more than 50,0.0101
20,more than 50,0.0096
27,more than 50,0.0127
20,0-19,0.0097
19,0-19,0.0094
16,20-49,0.0079
19,more than 50,0.0093
18,more than 50,0.0088
19,more than 50,0.008
23,0-19,0.0112
19,20-49,0.0091
21,more than 50,0.0102
22,more than 50,0.0106
19,more than 50,0.008
21,more than 50,0.0099
20,0-19,0.0096
24,0-19,0.0114
23,more than 50,0.0112
18,20-49,0.0085
20,0-19,0.0095
22,0-19,0.0086
19,more than 50,0.009
21,0-19,0.0098
22,0-19,0.0102
17,0-19,0.0087
16,20-49,0.0076
20,0-19,0.0087
18,20-49,0.0083
22,0-19,0.0089
21,more than 50,0.0093
17,0-19,0.0085
19,20-49,0.009
21,20-49,0.0101
20,more than 50,0.0091
21,20-49,0.0104
23,0-19,0.0116
21,0-19,0.01
18,more than 50,0.0089
21,20-49,0.0096
23,20-49,0.0107
16,more than 50,0.0079
21,0-19,0.0104
22,0-19,0.011
17,20-49,0.0084
18,20-49,0.0082
20,20-49,0.0097
22,more than 50,0.0103
20,20-49,0.0098
17,0-19,0.008
21,more than 50,0.01
20,0-19,0.0092
22,20-49,0.0104
19,more than 50,0.009
20,20-49,0.0096
17,20-49,0.0082
27,0-19,0.0121
20,20-49,0.0089
21,more than 50,0.0099
19,20-49,0.0091
17,20-49,0.0077
19,more than 50,0.0083
18,20-49,0.0091
17,0-19,0.0079
21,more than 50,0.0103
19,more than 50,0.0087
19,0-19,0.0088
20,0-19,0.0091
22,0-19,0.0105
20,20-49,0.0094
18,20-49,0.0087
20,more than 50,0.008
23,more than 50,0.0109
18,20-49,0.0072
20,0-19,0.0094
23,more than 50,0.0106
20,0-19,0.0098
26,more than 50,0.0116
21,0-19,0.0092
19,more than 50,0.0102
19,20-49,0.011
23,0-19,0.0112
19,more than 50,0.0096
20,0-19,0.0099
16,0-19,0.0079
16,0-19,0.0077
18,20-49,0.009
19,0-19,0.0085
19,20-49,0.0093
23,0-19,0.0102
24,more than 50,0.011
17,more than 50,0.0084
21,20-49,0.0104
19,20-49,0.0091
25,0-19,0.012
20,0-19,0.0091
18,20-49,0.0089
22,20-49,0.0103
21,20-49,0.0099
16,20-49,0.0072
16,20-49,0.0081
18,20-49,0.0085
20,20-49,0.0093
16,0-19,0.0065
24,0-19,0.0112
24,20-49,0.0102
18,20-49,0.0078
24,more than 50,0.0098
20,20-49,0.0096
18,0-19,0.0083
22,0-19,0.0104
22,20-49,0.0102
18,more than 50,0.0085
23,20-49,0.0108
20,20-49,0.0097
19,more than 50,0.0089
30,20-49,0.0144
16,20-49,0.007
19,0-19,0.0091
16,20-49,0.0073
24,20-49,0.0112
27,0-19,0.0117
18,20-49,0.008
18,more than 50,0.0085
19,0-19,0.0091
20,more than 50,0.0094
19,more than 50,0.009
18,20-49,0.0085
17,20-49,0.0077
18,20-49,0.0086
24,more than 50,0.0116
21,0-19,0.0095
19,0-19,0.0093
17,20-49,0.008
